房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
4911,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4911,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4912,QLD,NSW,高端型,15.4,35,23.1,20873,7778,22795.39,7779.87,34.13%,6.74,6.74,7.04,17.62%,25,138895.86
4912,QLD,VIC,高端型,15.4,35,23.1,20873,6778,22795.39,6779.02,29.74%,7.40,7.40,7.74,16.25%,25,127725.08
4912,QLD,QLD,高端型,15.4,35,23.1,20873,7270,22795.39,7269.13,31.89%,7.05,7.05,7.36,16.92%,25,133178.65
4912,QLD,SA,高端型,15.4,35,23.1,20873,7129,22795.39,7130.00,31.28%,7.14,7.14,7.49,16.74%,25,131642.49
4912,QLD,WA,高端型,15.4,35,23.1,20873,7634,22795.39,7635.37,33.50%,6.83,6.83,7.12,17.42%,25,137283.14
4912,QLD,TAS,高端型,15.4,35,23.1,20873,10148,22795.39,10149.52,44.52%,5.58,5.58,5.78,20.80%,25,165344.27
4912,QLD,NT,高端型,15.4,35,23.1,20873,10008,22795.39,10009.80,43.91%,5.63,5.63,5.85,20.62%,25,163784.81
4912,QLD,ACT,高端型,15.4,35,23.1,20873,8632,22795.39,8633.29,37.87%,6.27,6.27,6.54,18.77%,25,148421.22
4912,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
4912,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
4912,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
4912,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
4912,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
4912,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
4912,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
4912,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
4912,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4912,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4912,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4912,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4912,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4912,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4912,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4912,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4913,QLD,NSW,高端型,3.08,7,9.1,7035,7778,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,VIC,高端型,3.08,7,9.1,7035,6778,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,QLD,高端型,3.08,7,9.1,7035,7270,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,SA,高端型,3.08,7,9.1,7035,7129,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,WA,高端型,3.08,7,9.1,7035,7634,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,TAS,高端型,3.08,7,9.1,7035,10148,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,NT,高端型,3.08,7,9.1,7035,10008,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,ACT,高端型,3.08,7,9.1,7035,8632,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
4913,QLD,NSW,平衡型,3.08,7,6.6,5488,7778,4559.08,4537.29,99.52%,4.00,4.00,4.08,28.03%,25,60071.22
4913,QLD,VIC,平衡型,3.08,7,6.6,5488,6778,4559.08,4399.14,96.49%,4.09,4.09,4.20,27.34%,25,58530.27
4913,QLD,QLD,平衡型,3.08,7,6.6,5488,7270,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
4913,QLD,SA,平衡型,3.08,7,6.6,5488,7129,4559.08,4452.82,97.67%,4.05,4.05,4.15,27.61%,25,59129.22
4913,QLD,WA,平衡型,3.08,7,6.6,5488,7634,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
4913,QLD,TAS,平衡型,3.08,7,6.6,5488,10148,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
4913,QLD,NT,平衡型,3.08,7,6.6,5488,10008,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
4913,QLD,ACT,平衡型,3.08,7,6.6,5488,8632,4559.08,4496.66,98.63%,4.02,4.02,4.12,27.83%,25,59618.09
4913,QLD,NSW,经济型,3.08,7,4.4,4110,7778,4559.08,4065.58,89.18%,3.11,3.11,3.17,34.97%,25,55904.93
4913,QLD,VIC,经济型,3.08,7,4.4,4110,6778,4559.08,3872.14,84.93%,3.24,3.24,3.31,33.67%,25,53745.47
4913,QLD,QLD,经济型,3.08,7,4.4,4110,7270,4559.08,4240.55,93.01%,3.01,3.01,3.06,36.15%,25,57853.55
4913,QLD,SA,经济型,3.08,7,4.4,4110,7129,4559.08,3944.31,86.52%,3.19,3.19,3.25,34.15%,25,54551.27
4913,QLD,WA,经济型,3.08,7,4.4,4110,7634,4559.08,4163.64,91.33%,3.05,3.05,3.11,35.64%,25,56999.27
4913,QLD,TAS,经济型,3.08,7,4.4,4110,10148,4559.08,4437.85,97.34%,2.90,2.90,2.96,37.49%,25,60060.17
4913,QLD,NT,经济型,3.08,7,4.4,4110,10008,4559.08,4545.40,99.70%,2.85,2.85,2.90,38.22%,25,61258.93
4913,QLD,ACT,经济型,3.08,7,4.4,4110,8632,4559.08,3999.81,87.73%,3.15,3.15,3.22,34.53%,25,55170.97
4914,QLD,NSW,高端型,15.4,35,23.1,20873,7778,22795.39,7779.87,34.13%,6.74,6.74,7.04,17.62%,25,138895.86
4914,QLD,VIC,高端型,15.4,35,23.1,20873,6778,22795.39,6779.02,29.74%,7.40,7.40,7.74,16.25%,25,127725.08
4914,QLD,QLD,高端型,15.4,35,23.1,20873,7270,22795.39,7269.13,31.89%,7.05,7.05,7.36,16.92%,25,133178.65
4914,QLD,SA,高端型,15.4,35,23.1,20873,7129,22795.39,7130.00,31.28%,7.14,7.14,7.49,16.74%,25,131642.49
4914,QLD,WA,高端型,15.4,35,23.1,20873,7634,22795.39,7635.37,33.50%,6.83,6.83,7.12,17.42%,25,137283.14
4914,QLD,TAS,高端型,15.4,35,23.1,20873,10148,22795.39,10149.52,44.52%,5.58,5.58,5.78,20.80%,25,165344.27
4914,QLD,NT,高端型,15.4,35,23.1,20873,10008,22795.39,10009.80,43.91%,5.63,5.63,5.85,20.62%,25,163784.81
4914,QLD,ACT,高端型,15.4,35,23.1,20873,8632,22795.39,8633.29,37.87%,6.27,6.27,6.54,18.77%,25,148421.22
4914,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
4914,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
4914,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
4914,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
4914,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
4914,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
4914,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
4914,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
4914,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4914,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4914,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4914,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4914,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4914,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4914,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4914,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4915,QLD,NSW,高端型,14.08,32,21.1,19028,7778,20841.50,7779.87,37.33%,6.33,6.33,6.58,18.65%,25,134443.36
4915,QLD,VIC,高端型,14.08,32,21.1,19028,6778,20841.50,6779.02,32.53%,6.95,6.95,7.25,17.17%,25,123272.58
4915,QLD,QLD,高端型,14.08,32,21.1,19028,7270,20841.50,7269.13,34.88%,6.64,6.64,6.92,17.90%,25,128726.15
4915,QLD,SA,高端型,14.08,32,21.1,19028,7129,20841.50,7130.00,34.21%,6.71,6.71,7.01,17.69%,25,127189.98
4915,QLD,WA,高端型,14.08,32,21.1,19028,7634,20841.50,7635.37,36.64%,6.42,6.42,6.66,18.44%,25,132830.63
4915,QLD,TAS,高端型,14.08,32,21.1,19028,10148,20841.50,10119.63,48.56%,5.21,5.21,5.41,22.08%,25,160558.35
4915,QLD,NT,高端型,14.08,32,21.1,19028,10008,20841.50,10009.80,48.03%,5.26,5.26,5.45,21.92%,25,159332.31
4915,QLD,ACT,高端型,14.08,32,21.1,19028,8632,20841.50,8633.29,41.42%,5.87,5.87,6.09,19.91%,25,143968.72
4915,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
4915,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
4915,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
4915,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
4915,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
4915,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
4915,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
4915,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
4915,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4915,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4915,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4915,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4915,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4915,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4915,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4915,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4916,QLD,NSW,高端型,11.44,26,17.2,15607,7778,16933.72,7779.87,45.94%,5.50,5.50,5.67,21.11%,25,125488.36
4916,QLD,VIC,高端型,11.44,26,17.2,15607,6778,16933.72,6779.02,40.03%,6.07,6.07,6.32,19.32%,25,114317.58
4916,QLD,QLD,高端型,11.44,26,17.2,15607,7270,16933.72,7269.13,42.93%,5.78,5.78,5.99,20.20%,25,119771.15
4916,QLD,SA,高端型,11.44,26,17.2,15607,7129,16933.72,7130.00,42.11%,5.85,5.85,6.07,19.95%,25,118234.98
4916,QLD,WA,高端型,11.44,26,17.2,15607,7634,16933.72,7635.37,45.09%,5.56,5.56,5.76,20.85%,25,123875.63
4916,QLD,TAS,高端型,11.44,26,17.2,15607,10148,16933.72,9821.00,58.00%,4.58,4.58,4.72,24.73%,25,148267.54
4916,QLD,NT,高端型,11.44,26,17.2,15607,10008,16933.72,9802.49,57.89%,4.59,4.59,4.73,24.70%,25,148062.84
4916,QLD,ACT,高端型,11.44,26,17.2,15607,8632,16933.72,8484.39,50.10%,5.13,5.13,5.32,22.36%,25,133351.86
4916,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
4916,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
4916,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
4916,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
4916,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
4916,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
4916,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
4916,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
4916,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4916,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4916,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4916,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4916,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4916,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4916,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4916,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4918,QLD,NSW,高端型,0.88,2,9.1,6200,7778,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,VIC,高端型,0.88,2,9.1,6200,6778,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,QLD,高端型,0.88,2,9.1,6200,7270,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,SA,高端型,0.88,2,9.1,6200,7129,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,WA,高端型,0.88,2,9.1,6200,7634,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,TAS,高端型,0.88,2,9.1,6200,10148,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,NT,高端型,0.88,2,9.1,6200,10008,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,ACT,高端型,0.88,2,9.1,6200,8632,1302.59,1302.59,100.00%,17.20,17.20,18.71,4.66%,25,13625.00
4918,QLD,NSW,平衡型,0.88,2,6.6,4653,7778,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,VIC,平衡型,0.88,2,6.6,4653,6778,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,QLD,平衡型,0.88,2,6.6,4653,7270,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,SA,平衡型,0.88,2,6.6,4653,7129,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,WA,平衡型,0.88,2,6.6,4653,7634,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,TAS,平衡型,0.88,2,6.6,4653,10148,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,NT,平衡型,0.88,2,6.6,4653,10008,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,ACT,平衡型,0.88,2,6.6,4653,8632,1302.59,1302.59,100.00%,13.67,13.67,14.52,7.85%,25,14875.00
4918,QLD,NSW,经济型,0.88,2,4.4,3275,7778,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4918,QLD,VIC,经济型,0.88,2,4.4,3275,6778,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4918,QLD,QLD,经济型,0.88,2,4.4,3275,7270,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4918,QLD,SA,经济型,0.88,2,4.4,3275,7129,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4918,QLD,WA,经济型,0.88,2,4.4,3275,7634,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4918,QLD,TAS,经济型,0.88,2,4.4,3275,10148,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4918,QLD,NT,经济型,0.88,2,4.4,3275,10008,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4918,QLD,ACT,经济型,0.88,2,4.4,3275,8632,1302.59,1302.59,100.00%,10.03,10.03,10.45,12.61%,25,15975.00
4919,QLD,NSW,高端型,3.52,8,9.1,7140,7778,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4919,QLD,VIC,高端型,3.52,8,9.1,7140,6778,5210.37,5165.25,99.13%,4.75,4.75,4.89,24.24%,25,67650.18
4919,QLD,QLD,高端型,3.52,8,9.1,7140,7270,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4919,QLD,SA,高端型,3.52,8,9.1,7140,7129,5210.37,5190.94,99.63%,4.73,4.73,4.86,24.34%,25,67935.98
4919,QLD,WA,高端型,3.52,8,9.1,7140,7634,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4919,QLD,TAS,高端型,3.52,8,9.1,7140,10148,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4919,QLD,NT,高端型,3.52,8,9.1,7140,10008,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4919,QLD,ACT,高端型,3.52,8,9.1,7140,8632,5210.37,5209.81,99.99%,4.72,4.72,4.85,24.41%,25,68143.84
4919,QLD,NSW,平衡型,3.52,8,6.6,5593,7778,5210.37,4827.80,92.66%,3.74,3.74,3.83,29.82%,25,65131.25
4919,QLD,VIC,平衡型,3.52,8,6.6,5593,6778,5210.37,4625.00,88.77%,3.88,3.88,3.97,28.82%,25,62868.07
4919,QLD,QLD,平衡型,3.52,8,6.6,5593,7270,5210.37,5005.67,96.07%,3.63,3.63,3.72,30.69%,25,67114.00
4919,QLD,SA,平衡型,3.52,8,6.6,5593,7129,5210.37,4677.98,89.78%,3.84,3.84,3.94,29.08%,25,63459.27
4919,QLD,WA,平衡型,3.52,8,6.6,5593,7634,5210.37,4933.10,94.68%,3.68,3.68,3.76,30.34%,25,66306.68
4919,QLD,TAS,平衡型,3.52,8,6.6,5593,10148,5210.37,5169.53,99.22%,3.52,3.52,3.62,31.50%,25,68945.21
4919,QLD,NT,平衡型,3.52,8,6.6,5593,10008,5210.37,5210.37,100.00%,3.49,3.49,3.59,31.70%,25,69400.01
4919,QLD,ACT,平衡型,3.52,8,6.6,5593,8632,5210.37,4756.44,91.29%,3.79,3.79,3.88,29.47%,25,64335.25
4919,QLD,NSW,经济型,3.52,8,4.4,4215,7778,5210.37,4271.15,81.97%,2.97,2.97,3.02,36.64%,25,60015.56
4919,QLD,VIC,经济型,3.52,8,4.4,4215,6778,5210.37,4015.61,77.07%,3.11,3.11,3.18,34.95%,25,57163.58
4919,QLD,QLD,经济型,3.52,8,4.4,4215,7270,5210.37,4423.17,84.89%,2.89,2.89,2.94,37.64%,25,61707.82
4919,QLD,SA,经济型,3.52,8,4.4,4215,7129,5210.37,4088.93,78.48%,3.07,3.07,3.13,35.43%,25,57981.89
4919,QLD,WA,经济型,3.52,8,4.4,4215,7634,5210.37,4391.66,84.29%,2.90,2.90,2.96,37.43%,25,61361.64
4919,QLD,TAS,经济型,3.52,8,4.4,4215,10148,5210.37,4692.16,90.05%,2.75,2.75,2.80,39.42%,25,64715.92
4919,QLD,NT,经济型,3.52,8,4.4,4215,10008,5210.37,4844.42,92.98%,2.68,2.68,2.73,40.43%,25,66415.20
4919,QLD,ACT,经济型,3.52,8,4.4,4215,8632,5210.37,4180.67,80.24%,3.02,3.02,3.07,36.04%,25,59006.08
4920,QLD,NSW,高端型,2.64,6,9.1,6930,7778,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,VIC,高端型,2.64,6,9.1,6930,6778,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,QLD,高端型,2.64,6,9.1,6930,7270,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,SA,高端型,2.64,6,9.1,6930,7129,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,WA,高端型,2.64,6,9.1,6930,7634,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,TAS,高端型,2.64,6,9.1,6930,10148,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,NT,高端型,2.64,6,9.1,6930,10008,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,ACT,高端型,2.64,6,9.1,6930,8632,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
4920,QLD,NSW,平衡型,2.64,6,6.6,5383,7778,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,VIC,平衡型,2.64,6,6.6,5383,6778,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,QLD,平衡型,2.64,6,6.6,5383,7270,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,SA,平衡型,2.64,6,6.6,5383,7129,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,WA,平衡型,2.64,6,6.6,5383,7634,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,TAS,平衡型,2.64,6,6.6,5383,10148,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,NT,平衡型,2.64,6,6.6,5383,10008,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,ACT,平衡型,2.64,6,6.6,5383,8632,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
4920,QLD,NSW,经济型,2.64,6,4.4,4004,7778,3907.78,3810.49,97.51%,3.31,3.31,3.40,32.89%,25,51240.32
4920,QLD,VIC,经济型,2.64,6,4.4,4004,6778,3907.78,3645.42,93.29%,3.47,3.47,3.57,31.75%,25,49397.52
4920,QLD,QLD,经济型,2.64,6,4.4,4004,7270,3907.78,3897.40,99.73%,3.24,3.24,3.31,33.49%,25,52208.43
4920,QLD,SA,经济型,2.64,6,4.4,4004,7129,3907.78,3714.52,95.05%,3.40,3.40,3.50,32.23%,25,50168.74
4920,QLD,WA,经济型,2.64,6,4.4,4004,7634,3907.78,3881.20,99.32%,3.25,3.25,3.33,33.38%,25,52028.39
4920,QLD,TAS,经济型,2.64,6,4.4,4004,10148,3907.78,3907.78,100.00%,3.23,3.23,3.30,33.56%,25,52325.00
4920,QLD,NT,经济型,2.64,6,4.4,4004,10008,3907.78,3907.78,100.00%,3.23,3.23,3.30,33.56%,25,52325.00
4920,QLD,ACT,经济型,2.64,6,4.4,4004,8632,3907.78,3754.67,96.08%,3.36,3.36,3.46,32.51%,25,50617.15
4921,QLD,NSW,高端型,3.52,8,9.1,7140,7778,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4921,QLD,VIC,高端型,3.52,8,9.1,7140,6778,5210.37,5165.25,99.13%,4.75,4.75,4.89,24.24%,25,67650.18
4921,QLD,QLD,高端型,3.52,8,9.1,7140,7270,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4921,QLD,SA,高端型,3.52,8,9.1,7140,7129,5210.37,5190.94,99.63%,4.73,4.73,4.86,24.34%,25,67935.98
